orgnr,current_homepage,new_homepage,current_email,new_email,source_homepage,source_email
5563703064,,https://primab.se/,,per@primab.se,company_website_discovery.website_url,company_contact.emails_json
5562627108,,https://www.hallsbergs-smide.se/,,,company_website_discovery.website_url,
5565134797,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5568035504,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5590699269,,https://www.almi.se/riskkapital/,,,company_website_discovery.website_url,
5566411723,,https://mellifiq.com/en/,,,company_website_discovery.website_url,
5562231430,,https://bpi.be-ge.se/,,,company_website_discovery.website_url,
5562378546,,https://www.medicast.se/,,mail@medicast.se,company_website_discovery.website_url,company_contact.emails_json
5560542671,,https://protonengineering.com/,,,company_website_discovery.website_url,
5560331034,,https://www.indesko.se/,,,company_website_discovery.website_url,
5565833497,,https://www.aqgroup.com/en/aqjitmech/ornskoldsvik,,,company_website_discovery.website_url,
5592224017,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5592038904,,https://systemhousesolutions.com/,,intl.sales@systemhousesolutions.com,company_website_discovery.website_url,company_contact.emails_json
5562453992,,https://g-man.se/,,,company_website_discovery.website_url,
5568819626,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5561056564,,https://www.foss.dk,,,company_website_discovery.website_url,
5561914101,,https://www.olsbergs.se/,,info.olsbergs@hiab.com,company_website_discovery.website_url,company_contact.emails_json
5562065267,,https://www.saybolt.se/,,,company_website_discovery.website_url,
5590411327,,https://cabinair.com/,,,company_website_discovery.website_url,
5569784464,,https://transfergalaxy.com/,,,company_website_discovery.website_url,
5566857891,,https://www.recycling.com/,,,company_website_discovery.website_url,
5569169567,,https://b2b.koncern.eu/,,,company_website_discovery.website_url,
5564044120,,https://www.xlent.se/,,,company_website_discovery.website_url,
5567530802,,https://www.nordiskainglasningar.se/,,,company_website_discovery.website_url,
5565792297,,https://www.vinci-energies.se/,,,company_website_discovery.website_url,
5560450990,,https://jaco.se/,,,company_website_discovery.website_url,
5590432604,,https://enit.se/,,contact@enit.se,company_website_discovery.website_url,company_contact.emails_json
5592263692,,https://mileway.com/sv/,,careers@mileway.com,company_website_discovery.website_url,company_contact.emails_json
5564109410,,https://nordiccarton.se,,,company_website_discovery.website_url,
5564621125,,https://www.olofstromskraft.se/,,,company_website_discovery.website_url,
5563650075,,https://www.u-lift.se/,,info@u-lift.se,company_website_discovery.website_url,company_contact.emails_json
5568647217,,https://www.tremek.se/,,info@tremek.se,company_website_discovery.website_url,company_contact.emails_json
5560893421,,,,dpe@jga.se,,company_contact.emails_json
5567549125,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5563529691,,https://www.indutrade.com/,,,company_website_discovery.website_url,
5566071956,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5564491867,,https://www.amv-se.com/,,,company_website_discovery.website_url,
5564510260,,https://svenskkraftreserv.se/,,,company_website_discovery.website_url,
5569184129,,https://qvickly.io/,,,company_website_discovery.website_url,
5566024302,,https://adanto.com/,,sales-us@adanto.com,company_website_discovery.website_url,company_contact.emails_json
5593316721,,https://borastapetfabrik.se/,,info@borastapetfabrik.se,company_website_discovery.website_url,company_contact.emails_json
5560599135,,https://www.cloudflare.com/5xx-error-landing,,,company_website_discovery.website_url,
5562523158,,https://www.leab.se/,,ulf.lundstrom@leab.se,company_website_discovery.website_url,company_contact.emails_json
5566428065,,https://www.amspecgroup.com/,,,company_website_discovery.website_url,
5569180085,,https://sunhammer.se/,,,company_website_discovery.website_url,
5566609045,,https://www.changeinstockholm.se/,,info@changeinstockholm.se,company_website_discovery.website_url,company_contact.emails_json
5567592521,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5565166195,,https://www.toxicology.abbott/se/sv/index.html,,,company_website_discovery.website_url,
5563624641,,https://www.hydraspecma.com/store/dk/da,,,company_website_discovery.website_url,
5568972581,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5563372761,,https://www.roechling.com/industrial/virserum,,,company_website_discovery.website_url,
5561488106,,https://bam.aero/,,,company_website_discovery.website_url,
5562483809,,https://trux.se/,,ulf.goransson@trux.se,company_website_discovery.website_url,company_contact.emails_json
5563538692,,https://www.sepson.se/,,info@sepson.se,company_website_discovery.website_url,company_contact.emails_json
5564618675,,https://vagstal.com/,,,company_website_discovery.website_url,
5568062367,,https://www.obmgruppen.se/,,,company_website_discovery.website_url,
5568442783,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5562289958,,https://www.permanova.se/,,career@permanova.se,company_website_discovery.website_url,company_contact.emails_json
5562849710,,https://www.blomberg-stensson.se/,,info@blomberg-stensson.se,company_website_discovery.website_url,company_contact.emails_json
5565406138,,https://thermocalc.com/,,info@thermocalc.com,company_website_discovery.website_url,company_contact.emails_json
5566003397,,https://www.sfstudios.se/,,,company_website_discovery.website_url,
5566309331,,https://www.jungrelations.com/,,info@jungrelations.com,company_website_discovery.website_url,company_contact.emails_json
5560687187,,https://www.truck-trans.se/,,info@truck-trans.se,company_website_discovery.website_url,company_contact.emails_json
5564649308,,https://www.sandellsandberg.se/,,,company_website_discovery.website_url,
5565018909,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5566154729,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5568196041,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5562443134,,https://varbergsprecision.se/,,joakim@varbergsprecision.se,company_website_discovery.website_url,company_contact.emails_json
5560629890,,https://www.lesjoforsab.com/,,,company_website_discovery.website_url,
5565993275,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5561310334,,https://millcon.se/,,,company_website_discovery.website_url,
5565719159,,https://servlygroup.se/,,info@servlygroup.se,company_website_discovery.website_url,company_contact.emails_json
5567650048,,https://www.scanfill.se/,,scanfill@scanfill.se,company_website_discovery.website_url,company_contact.emails_json
5565568895,,https://lyckespv.se/,,info@lyckespv.se,company_website_discovery.website_url,company_contact.emails_json
5567034870,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5560400896,,,,order@radaindustries.se,,company_contact.emails_json
5564811833,,https://www.factoringgruppen.se/,,,company_website_discovery.website_url,
5564797206,,http://www.rigef.se,,,company_website_discovery.website_url,
5566381868,,https://www.brohofslott.com/,,reception@brohofslott.se,company_website_discovery.website_url,company_contact.emails_json
5560486747,,https://www.elajomekanik.se,,,company_website_discovery.website_url,
5591966121,,https://www.cees.se/,,,company_website_discovery.website_url,
5592423833,,https://uddcomb.com/,,,company_website_discovery.website_url,
5567238372,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5564709326,,https://hydriawater.com/,,,company_website_discovery.website_url,
5564388246,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5560431354,,https://www.skekraft.se/om-oss/foretaget/kontakt-blaikenvind/,,johan.suup@skekraft.se,company_website_discovery.website_url,company_contact.emails_json
5560717943,,,,info@ebbemala.se,,company_contact.emails_json
5565752770,,https://www.nonstopentertainment.com/,,,company_website_discovery.website_url,
5562758762,,https://www.oskarshamnenergi.se/,,info@oskarshamnenergi.se,company_website_discovery.website_url,company_contact.emails_json
5565670840,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5566190624,,https://www.pipechain.com/,,,company_website_discovery.website_url,
5590685433,,https://www.zettle.com/se,,,company_website_discovery.website_url,
5565794111,,https://www.landeryd.se/,,ledningsgruppen@landeryd.se,company_website_discovery.website_url,company_contact.emails_json
5567603203,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5564712734,,https://www.metalockengineering.com/en,,,company_website_discovery.website_url,
5569281867,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5568586290,,https://rosholmdell.se/,,,company_website_discovery.website_url,
5568209661,,https://www.safelift.se/,,,company_website_discovery.website_url,
5568557366,,https://www.bring.se/,,,company_website_discovery.website_url,
5566072897,,https://absortech.com/,,,company_website_discovery.website_url,
5568733330,,https://www.elitsangar.se/,,,company_website_discovery.website_url,
5562068238,,https://maleras-mek.se/,,info@maleras-mek.se,company_website_discovery.website_url,company_contact.emails_json
5566203682,,https://3buttongroup.com/,,,company_website_discovery.website_url,
5593255010,,https://iac-ab.se/en/about-iac/iac-tenhult-ab/,,info@iac-ab.se,company_website_discovery.website_url,company_contact.emails_json
5562580679,,https://www.forankra.se/,,,company_website_discovery.website_url,
5562096767,,http://www.hygap.se,,fredrik@hygap.se,company_website_discovery.website_url,company_contact.emails_json
5562259704,,https://scientaomicron.com/en,,,company_website_discovery.website_url,
5565737482,,https://kfpinvest.com/,,podcast@kfpinvest.com,company_website_discovery.website_url,company_contact.emails_json
5564583051,,https://frontpac.com/,,,company_website_discovery.website_url,
5569059560,,https://visualised.com/,,,company_website_discovery.website_url,
5566247432,,https://itk-envifront.se/,,,company_website_discovery.website_url,
5565258638,,https://www.bromolla.se/bevab/,,info@bevab.se,company_website_discovery.website_url,company_contact.emails_json
5560760497,,https://memo.se/,,info@memo.se,company_website_discovery.website_url,company_contact.emails_json
5561392779,,https://iac-ab.se/om-iac/iac-gredby-ab/,,info@iac-ab.se,company_website_discovery.website_url,company_contact.emails_json
5566950860,,https://fordonssystem.com/,,info@fsisab.se,company_website_discovery.website_url,company_contact.emails_json
5566763842,,https://exwood.com/,,,company_website_discovery.website_url,
5567315162,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5566860879,,https://www.trollhattanenergi.se/,,,company_website_discovery.website_url,
5563856771,,https://conroymedical.com/,,,company_website_discovery.website_url,
5562147800,,https://www.merab.se/,,,company_website_discovery.website_url,
5568162381,,https://www.lefabproduction.se/,,,company_website_discovery.website_url,
5560282948,,https://www.infrontfinance.com/products/infront-news/,,,company_website_discovery.website_url,
5562580844,,https://vebe.se/,,,company_website_discovery.website_url,
5566248521,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5591750558,,https://tidamek.com/,,info@tidamek.com,company_website_discovery.website_url,company_contact.emails_json
5567319453,,https://www.wallenstam.se/,,daniel.peterson@wallenstam.se,company_website_discovery.website_url,company_contact.emails_json
5561928721,,https://www.tebex.se/,,,company_website_discovery.website_url,
5560263245,,https://harrydaenergi.se/,,info@harrydaenergi.se,company_website_discovery.website_url,company_contact.emails_json
5591131114,,https://wpmsweden.se/en/,,info@wpmsweden.se,company_website_discovery.website_url,company_contact.emails_json
5565961280,,https://biqem.com/,,,company_website_discovery.website_url,
5563078533,,https://www.frikab.se/,,,company_website_discovery.website_url,
5564580552,,https://www.nybergsmek.se,,,company_website_discovery.website_url,
5590540612,,https://www.justforthewin.com/,,,company_website_discovery.website_url,
5567646087,,https://www.insideinterior.se/,,,company_website_discovery.website_url,
5561846238,,https://kulleborn.se/,,orderks@kulleborn.se,company_website_discovery.website_url,company_contact.emails_json
5567620884,,https://www.palmenco.se/,,info@palmenco.se,company_website_discovery.website_url,company_contact.emails_json
5560043332,,,,kundservice@tidaholmsenergi.se,,company_contact.emails_json
5564169471,,https://trikaby.se/startsidan/start,,,company_website_discovery.website_url,
5566438163,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5591043301,,https://nordeaassetmanagement.com/,,,company_website_discovery.website_url,
5568977101,,https://avizion.se/,,info@avizion.se,company_website_discovery.website_url,company_contact.emails_json
5561200659,,https://www.hapab.com/,,,company_website_discovery.website_url,
5591233753,,https://mingantiglobal.com/,,,company_website_discovery.website_url,
5562199066,,https://gaj.se/,,,company_website_discovery.website_url,
5562387612,,https://www.hafla.se/,,info@hafla.se,company_website_discovery.website_url,company_contact.emails_json
5568475791,,https://www.nj.se/,,support@nj.se,company_website_discovery.website_url,company_contact.emails_json
5564927738,,https://www.bergsmekaniska.se/,,,company_website_discovery.website_url,
5560598582,,https://www.maseco.com/,,magnus@maseco.com,company_website_discovery.website_url,company_contact.emails_json
5592951437,,https://cars2click.com/,,info@cars2click.com,company_website_discovery.website_url,company_contact.emails_json
5560840612,,https://www.blidsbergs.se/,,info@blidsbergs.se,company_website_discovery.website_url,company_contact.emails_json
5566727854,,https://pulverlacken.se/,,,company_website_discovery.website_url,
5568592074,,https://agbpharma.com/,,info@agbpharma.com,company_website_discovery.website_url,company_contact.emails_json
5568549843,,https://www.smalandsmetall.com/,,,company_website_discovery.website_url,
5591568489,,https://bruks-siwertell.com/,,,company_website_discovery.website_url,
5566925763,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5567727978,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5562602317,,https://www.arcticfalls.se/,,,company_website_discovery.website_url,
5566889761,,https://www.perssoninnovation.com/,,,company_website_discovery.website_url,
5568008295,,https://www.abcstal.se/,,info@abcstal.se,company_website_discovery.website_url,company_contact.emails_json
5566474309,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5590764949,,https://www.scandiapumps.com/,,info@scandiapumps.com,company_website_discovery.website_url,company_contact.emails_json
5566564455,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5569363384,,https://www.dackpartner.se/,,,company_website_discovery.website_url,
5561046581,,https://hanter.se/,,info@hanter.se,company_website_discovery.website_url,company_contact.emails_json
5563173946,,https://rselektroniktjanst.se/,,martin@rselektroniktjanst.se,company_website_discovery.website_url,company_contact.emails_json
5562684430,,https://vrena.se,,info@vrena.se,company_website_discovery.website_url,company_contact.emails_json
5566302245,,https://www.ambulansproduktion.se/,,,company_website_discovery.website_url,
5590380704,,https://www.skyltdirect.se/,,order@skyltdirect.se,company_website_discovery.website_url,company_contact.emails_json
5568488521,,https://wennstrom.com/en/,,,company_website_discovery.website_url,
5560210303,,https://uip.se/,,eva_marklund-simmo@uip.se,company_website_discovery.website_url,company_contact.emails_json
5565738738,,https://www.hogia.se/,,hogiaab@digitalaunderlag.se,company_website_discovery.website_url,company_contact.emails_json
5560551201,,https://elosmedtech.com/,,career@elosmedtech.com,company_website_discovery.website_url,company_contact.emails_json
5561012617,,https://visita.se/,,,company_website_discovery.website_url,
5563379444,,https://filbornaarena.se/,,,company_website_discovery.website_url,
5594606674,,https://ljungby-energi.se/,,,company_website_discovery.website_url,
5566132253,,http://www.hammlet.se,,,company_website_discovery.website_url,
5566832324,,https://www.eastcapital.com/,,,company_website_discovery.website_url,
5561060194,,https://sonstorpsmekaniska.se/,,,company_website_discovery.website_url,
5560586744,,https://abas.se,,,company_website_discovery.website_url,
5563785178,,https://www.elisolation.se/,,,company_website_discovery.website_url,
5566952924,,https://atranvelo.com/,,info@atranvelo.com,company_website_discovery.website_url,company_contact.emails_json
5564143955,,https://balcogroup.se/en/,,carin.bengtsson@balco.se,company_website_discovery.website_url,company_contact.emails_json
5564754751,,https://titech.anva.se/,,,company_website_discovery.website_url,
5567700470,,https://www.ecit.com/se/kontor/services/,,,company_website_discovery.website_url,
5592697287,,https://vnvglobal.com/,,,company_website_discovery.website_url,
5566543418,,https://www.jinnestal.se/,,,company_website_discovery.website_url,
5561058099,,https://www.toontrack.com/,,,company_website_discovery.website_url,
5566249230,,https://seelution.se/,,info@seelution.se,company_website_discovery.website_url,company_contact.emails_json
5567273833,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5564885720,,https://actil.se/en/,,info@actil.se,company_website_discovery.website_url,company_contact.emails_json
5564379427,,http://www.nordicdoor.no/,,,company_website_discovery.website_url,
5566765557,,https://www.goldanchormarker.com/,,info@goldanchormarker.com,company_website_discovery.website_url,company_contact.emails_json
5567410914,,https://www.aarsleff-groundengineering.se/,,,company_website_discovery.website_url,
5564185899,,https://www.thevinyl.se/,,,company_website_discovery.website_url,
5564660214,,https://assalub.com/,,,company_website_discovery.website_url,
5565366449,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5564717717,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5563836146,,https://www.holebrook.com/,,,company_website_discovery.website_url,
5564330313,,https://www.intigena.com/,,info@intigena.de,company_website_discovery.website_url,company_contact.emails_json
5563634350,,https://www.pronomic.eu/,,,company_website_discovery.website_url,
5592202336,,https://b2b.koncern.eu/,,,company_website_discovery.website_url,
5564791191,,https://blentagruppen.se/,,,company_website_discovery.website_url,
5593045957,,https://www.careium.com/en/,,,company_website_discovery.website_url,
5561957654,,https://www.welandplastic.com/,,,company_website_discovery.website_url,
5569350373,,https://b2b.koncern.eu/,,,company_website_discovery.website_url,
5564100864,,https://a-plast.com/,,,company_website_discovery.website_url,
5565484697,,https://traton.com/en/company/brands-and-services/financial-services.html,,sacha.klingner@traton.com,company_website_discovery.website_url,company_contact.emails_json
5564901667,,https://www.laminasystem.com/,,,company_website_discovery.website_url,
5566901285,,https://www.galdax.se/,,johan.ohlsson@galdax.se,company_website_discovery.website_url,company_contact.emails_json
5569520207,,https://tranasenergi.se/,,,company_website_discovery.website_url,
5565679841,,https://otw.se/,,jessica.somers@otw.se,company_website_discovery.website_url,company_contact.emails_json
5562278647,,https://www.globalblue.com/en/,,,company_website_discovery.website_url,
5568521602,,https://quickspin.com/,,info@quickspin.com,company_website_discovery.website_url,company_contact.emails_json
5569377921,,https://vilokan.com/adf/sv,,info@vilokan.com,company_website_discovery.website_url,company_contact.emails_json
5563290534,,https://arysweden.com/,,,company_website_discovery.website_url,
5566564505,,http://www.abicon.se,,,company_website_discovery.website_url,
5593997462,,https://holyvolt.com/,,info@holyvolt.com,company_website_discovery.website_url,company_contact.emails_json
5591723407,,https://vattenkraftensmiljofond.se/,,info@vattenkraftensmiljofond.se,company_website_discovery.website_url,company_contact.emails_json
5564507852,,https://enably.se/,,,company_website_discovery.website_url,
5591722706,,https://primrock.com/,,,company_website_discovery.website_url,
5566407234,,https://www.nordicwiretray.se/,,,company_website_discovery.website_url,
5561991745,,https://svebab.se/,,svebab@svebab.se,company_website_discovery.website_url,company_contact.emails_json
5562253806,,https://www.cherry.se/,,,company_website_discovery.website_url,
5566645353,,https://anagram.se/,,,company_website_discovery.website_url,
5592446925,,https://north62.se/,,support@north62.se,company_website_discovery.website_url,company_contact.emails_json
5566330477,,https://www.lindbergs.se/,,kenth.jovegard@lindbergs.se,company_website_discovery.website_url,company_contact.emails_json
5567332969,,https://datavaxt.com/sv/,,om@datavaxt.no,company_website_discovery.website_url,company_contact.emails_json
5563479129,,https://vinbergsmek.se/,,info@vinbergsmek.se,company_website_discovery.website_url,company_contact.emails_json
5565091096,,https://kpro.se/,,anders.jegeros@kpro.se,company_website_discovery.website_url,company_contact.emails_json
5565699302,,https://www.atvexa.se/,,johan.kyllerman@atvexa.se,company_website_discovery.website_url,company_contact.emails_json
5590994843,,https://industriteknik.se/index3.asp?siteid=2&pageid=31,,,company_website_discovery.website_url,
5591079222,,https://www.altium.com/,,,company_website_discovery.website_url,
5562663038,,https://www.teamverkstad.se/,,info@teamverkstad.se,company_website_discovery.website_url,company_contact.emails_json
5567908537,,https://www.silver-weibull.se/start-production/,,info@silver-weibull.se,company_website_discovery.website_url,company_contact.emails_json
5567776686,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5567568760,,http://www.skyltmax.se,,,company_website_discovery.website_url,
5568324064,,https://www.dinelljohansson.se/,,dj@dinelljohansson.se,company_website_discovery.website_url,company_contact.emails_json
5561613000,,https://www.pelaro.se/,,anders@pelaro.se,company_website_discovery.website_url,company_contact.emails_json
5567337216,,https://www.group.com/,,,company_website_discovery.website_url,
5568956337,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5566582770,,https://www.brpsystems.com/,,,company_website_discovery.website_url,
5563146660,,https://www.thorahlgren.se/,,jonas.fallberg@thorahlgren.se,company_website_discovery.website_url,company_contact.emails_json
5565047577,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5567397459,,http://www.skandro-verlag.de/,,,company_website_discovery.website_url,
5568033343,,https://pulsbemanning.se/,,,company_website_discovery.website_url,
5562512045,,https://www.skanegrus.se,,info@skanegrus.se,company_website_discovery.website_url,company_contact.emails_json
5592359847,,https://vilox.com/,,,company_website_discovery.website_url,
5567536114,,https://lesjofors.eu/en-gb,,,company_website_discovery.website_url,
5594634999,,https://telgeelnat.se/,,,company_website_discovery.website_url,
5560283649,,https://safeman.se/,,,company_website_discovery.website_url,
5564761053,,https://rosenqvistrail.se/,,nicklas.borgstrom@rosenqvistrail.se,company_website_discovery.website_url,company_contact.emails_json
5562125343,,https://elilund.se/,,,company_website_discovery.website_url,
5594484940,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5563791978,,https://malarlift.se/,,,company_website_discovery.website_url,
5564360930,,https://www.hakfelt.se/,,fredric@hakfelt.se,company_website_discovery.website_url,company_contact.emails_json
5567625495,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5590152772,,https://landfall.se/,,info@landfall.se,company_website_discovery.website_url,company_contact.emails_json
5565627006,,http://www.stalhandlarna.se,,växelanders@stalhandlarna.se,company_website_discovery.website_url,company_contact.emails_json
5566757810,,https://talentech.com/,,,company_website_discovery.website_url,
5592081706,,https://srenergy.se/vindparker/aby-alebo/,,,company_website_discovery.website_url,
5593996761,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5565255451,,https://www.hotdiskinstruments.com/,,,company_website_discovery.website_url,
5565900056,,https://tcforetagen.se/,,info@tcforetagen.se,company_website_discovery.website_url,company_contact.emails_json
5567177323,,https://hostek.com/,,,company_website_discovery.website_url,
5564063054,,https://www.osterlenskraft.se/,,,company_website_discovery.website_url,
5565265195,,https://kristinehamnsenergi.se/,,,company_website_discovery.website_url,
5564706587,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5562605963,,https://www.hagab.com/,,,company_website_discovery.website_url,
5562214469,,https://silverstal.se,,,company_website_discovery.website_url,
5565336889,,https://www.heurlins.se/,,info@heurlins.se,company_website_discovery.website_url,company_contact.emails_json
5563693158,,https://sitab.nu/,,,company_website_discovery.website_url,
5564268588,,https://www.tekniskaverken.se/,,kundservice@tekniskaverken.se,company_website_discovery.website_url,company_contact.emails_json
5564346913,,https://www.serkon.se/,,,company_website_discovery.website_url,
5568270390,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5592492697,,https://dare.se/,,,company_website_discovery.website_url,
5564235363,,https://www.norrteljeresebyra.se/,,info@norrteljeresebyra.se,company_website_discovery.website_url,company_contact.emails_json
5569363343,,https://board.se/,,board@board.se,company_website_discovery.website_url,company_contact.emails_json
5566028899,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5562071547,,https://www.sigicom.com/,,,company_website_discovery.website_url,
5563357275,,https://www.calectro.com/,,,company_website_discovery.website_url,
5567714349,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5592772353,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5568729049,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5561210815,,https://tomal.se/,,spares@tomal.se,company_website_discovery.website_url,company_contact.emails_json
5567586580,,https://www.texrep.se/,,,company_website_discovery.website_url,
5564617529,,https://www.forsstrom.com/en/,,,company_website_discovery.website_url,
5562658962,,https://ahnelovsindustrimalning.se/,,info@ahnelovsindustrimalning.se,company_website_discovery.website_url,company_contact.emails_json
5565352779,,https://jssab.se/,,,company_website_discovery.website_url,
5564664075,,https://www.dynatrace.com/,,dynatraceone@dynatrace.com,company_website_discovery.website_url,company_contact.emails_json
5568201643,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5560589151,,https://www.cloudflare.com/5xx-error-landing,,,company_website_discovery.website_url,
5594104373,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5567160782,,https://www.durocmachinetool.se/,,,company_website_discovery.website_url,
5592249204,,https://monsterasmetall.com,,rickard.wiger@monsterasmetall.se,company_website_discovery.website_url,company_contact.emails_json
5568148356,,https://edm.se/,,alexander.zens@edm.se,company_website_discovery.website_url,company_contact.emails_json
5564872157,,https://b-oindustriservice.se/,,info@b-oindustriservice.se,company_website_discovery.website_url,company_contact.emails_json
5563756328,,https://www.postkodlotteriet.se/,,kundservice@postkodlotteriet.se,company_website_discovery.website_url,company_contact.emails_json
5564436656,,https://www.rg-mek.se/,,order@rg-mek.se,company_website_discovery.website_url,company_contact.emails_json
5564594538,,https://www.vastsverige.com/,,,company_website_discovery.website_url,
5561185090,,https://www.kinnaredswell.se/,,,company_website_discovery.website_url,
5564270857,,http://www.vaxjofabriken.se,,info@vaxjofabriken.se,company_website_discovery.website_url,company_contact.emails_json
5564388923,,https://jowa.com/,,sales@jowa.se,company_website_discovery.website_url,company_contact.emails_json
5560534496,,https://www.pressmaster.se/,,info@pressmaster.se,company_website_discovery.website_url,company_contact.emails_json
5564679180,,https://anderssonsmekaniska.se/,,,company_website_discovery.website_url,
5565099909,,https://ljusdalenergi.se/,,info@ljusdalenergi.se,company_website_discovery.website_url,company_contact.emails_json
5565460218,,https://www.munkforssawmill.com,,sawinfo@munkfors.com,company_website_discovery.website_url,company_contact.emails_json
5563006096,,https://famamaskin.com/,,,company_website_discovery.website_url,
5593132615,,https://b2b.koncern.eu/,,,company_website_discovery.website_url,
5565157665,,https://hhrevision.se,,ostersund@hhrevision.se,company_website_discovery.website_url,company_contact.emails_json
5564419538,,https://avisera.se/,,,company_website_discovery.website_url,
5561146027,,https://ollanders.se/,,info@ollanders.se,company_website_discovery.website_url,company_contact.emails_json
5565267001,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5560989211,,https://www.invacare.se/sv,,,company_website_discovery.website_url,
5566267976,,https://www.vendig.com/,,bvendig@aol.com,company_website_discovery.website_url,company_contact.emails_json
5562588839,,https://www.sga.se/,,info@sga.se,company_website_discovery.website_url,company_contact.emails_json
5567685275,,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery.website_url,company_contact.emails_json
5592087695,,https://www.iconik.io/,,,company_website_discovery.website_url,
5590814199,,https://denvellinvest.se/,,,company_website_discovery.website_url,
5565119392,,https://www.granberg.se/,,info@granberg.se,company_website_discovery.website_url,company_contact.emails_json
5560842220,,https://texla.se/en,,info@texla.se,company_website_discovery.website_url,company_contact.emails_json
5561089631,,https://hexpol.com/,,,company_website_discovery.website_url,
5565280566,,https://www.varnamoenergi.se/om-varnamo-elnat-ab,,,company_website_discovery.website_url,
5593214595,,https://b2b.koncern.eu/,,,company_website_discovery.website_url,
5567441406,,https://trangia.se/,,customersupport@trangia.se,company_website_discovery.website_url,company_contact.emails_json
5569721060,,https://www.bonniernewsbusiness.se/,,,company_website_discovery.website_url,
5591227557,,https://www.bigster.se/,,alexandra@bigster.se,company_website_discovery.website_url,company_contact.emails_json
