orgnr,current_homepage,new_homepage,raw_url,current_email,new_email,source_table,source_column
5568570179,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5563049609,,https://www.cellfoam.se,https://www.cellfoam.se/,,,company_website_discovery,website_url
5564996311,,https://www.pantbanken.se,https://www.pantbanken.se/,,huvudkontoret@pantbanken.se,company_website_discovery;company_contact,website_url;emails_json
5567628101,,https://www.tarento.com,https://www.tarento.com/,,hello@tarento.com,company_website_discovery;company_contact,website_url;emails_json
5569262867,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5562580844,,https://vebe.se,https://vebe.se/,,,company_website_discovery,website_url
5592440233,,https://nevisproductions.com,https://nevisproductions.com/,,,company_website_discovery,website_url
5566590047,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5565277067,,https://www.ovikenergi.se,https://www.ovikenergi.se/,,kundservice@ovikenergi.se,company_website_discovery;company_contact,website_url;emails_json
5562067149,,https://pars.se,https://pars.se/,,ali.karimi@pars.se,company_website_discovery;company_contact,website_url;emails_json
5565166195,,https://www.toxicology.abbott,https://www.toxicology.abbott/se/sv/index.html,,,company_website_discovery,website_url
5565266599,,https://www.dalolinden.se,https://www.dalolinden.se/,,,company_website_discovery,website_url
5564056553,,https://www.spectrogon.com,https://www.spectrogon.com/,,sales.se@spectrogon.com,company_website_discovery;company_contact,website_url;emails_json
5566228929,,https://skruvateknik.se,https://skruvateknik.se/,,info@skruvateknik.se,company_website_discovery;company_contact,website_url;emails_json
5591039986,,https://www.globaltaxationservices.com,https://www.globaltaxationservices.com/,,,company_website_discovery,website_url
5564397395,,https://www.teamtejbrant.com,https://www.teamtejbrant.com/,,,company_website_discovery,website_url
5565356317,,https://www.getinge.com,https://www.getinge.com/se/,,,company_website_discovery,website_url
5593165961,,https://evolutionjobs.com,https://evolutionjobs.com/nordics/sweden/,,,company_website_discovery,website_url
5563785178,,https://www.elisolation.se,https://www.elisolation.se/,,,company_website_discovery,website_url
5562301365,,https://www.etonsystems.com,https://www.etonsystems.com/en,,info@etonsystems.com,company_website_discovery;company_contact,website_url;emails_json
5566024302,,https://adanto.com,https://adanto.com/,,sales-us@adanto.com,company_website_discovery;company_contact,website_url;emails_json
5567021679,,https://www.samblagroup.com,https://www.samblagroup.com/,,,company_website_discovery,website_url
5561358796,,https://tam.se,https://tam.se/,,,company_website_discovery,website_url
5564869930,,https://www.vecto.com,https://www.vecto.com/,,info@vecto.com,company_website_discovery;company_contact,website_url;emails_json
5568095979,,https://www.skargards.com,https://www.skargards.com/se/,,,company_website_discovery,website_url
5561213132,,,,,service@holmgrens.se,company_contact,emails_json
5565451399,,https://www.hpetch.se,https://www.hpetch.se/,,info@hpetch.se,company_website_discovery;company_contact,website_url;emails_json
5560643990,,https://haborostfria.se,https://haborostfria.se/,,info@haborostfria.se,company_website_discovery;company_contact,website_url;emails_json
5560208828,,https://mikroverktyg.se,https://mikroverktyg.se/,,kjell.wallin@mikroverktyg.se,company_website_discovery;company_contact,website_url;emails_json
5562180066,,https://erbil.se,https://erbil.se/,,,company_website_discovery,website_url
5565627071,,https://www.litablack.se,https://www.litablack.se/,,info@litablack.se,company_website_discovery;company_contact,website_url;emails_json
5568209661,,https://www.safelift.se,https://www.safelift.se/,,,company_website_discovery,website_url
5564762093,,https://www.qosina.com,https://www.qosina.com/,,sales@qosina.com,company_website_discovery;company_contact,website_url;emails_json
5565042826,,https://powerplants.vattenfall.com,https://powerplants.vattenfall.com/sv/tuggen/,,,company_website_discovery,website_url
5566477229,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5562278647,,https://www.globalblue.com,https://www.globalblue.com/en/,,,company_website_discovery,website_url
5563321263,,https://resinit.se,https://resinit.se/en,,info@resinit.se,company_website_discovery;company_contact,website_url;emails_json
5563763613,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,,company_website_discovery,website_url
5560664129,,https://brodernaanderssons.se,https://brodernaanderssons.se/,,,company_website_discovery,website_url
5568900277,,https://www.smthouse.com,https://www.smthouse.com/,,info@smthouse.com,company_website_discovery;company_contact,website_url;emails_json
5561064543,,https://www.ahmans.se,https://www.ahmans.se/,,oliver@ahmans.se,company_website_discovery;company_contact,website_url;emails_json
5562198829,,https://epostraindustri.se,https://epostraindustri.se/,,info@epostraindustri.se,company_website_discovery;company_contact,website_url;emails_json
5568937634,,https://willards.se,https://willards.se/,,info@willards.se,company_website_discovery;company_contact,website_url;emails_json
5564185899,,https://www.thevinyl.se,https://www.thevinyl.se/,,,company_website_discovery,website_url
5566554050,,https://nordicinterim.se,https://nordicinterim.se,,,company_website_discovery,website_url
5567600126,,https://smamaintenance.se,https://smamaintenance.se/,,smamcontact@sjofartsverket.se,company_website_discovery;company_contact,website_url;emails_json
5561721399,,https://asso.se,https://asso.se/,,,company_website_discovery,website_url
5561912154,,https://www.sandberg-soner.se,https://www.sandberg-soner.se,,,company_website_discovery,website_url
5564025939,,https://www.trioworld.com,https://www.trioworld.com/,,,company_website_discovery,website_url
5565556775,,https://oxio.com,https://oxio.com/,,,company_website_discovery,website_url
5590411327,,https://cabinair.com,https://cabinair.com/,,,company_website_discovery,website_url
5568019151,,https://www.tucsweden.se,https://www.tucsweden.se/,,info@tucsweden.se,company_website_discovery;company_contact,website_url;emails_json
5567361331,,https://www.dahlrail.com,https://www.dahlrail.com/,,,company_website_discovery,website_url
5565140547,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5565617031,,https://teknodont.se,https://teknodont.se/,,claudio@teknodont.se,company_website_discovery;company_contact,website_url;emails_json
5562794460,,https://franzensmek.se,https://franzensmek.se/,,jf@franzensmek.se,company_website_discovery;company_contact,website_url;emails_json
5560293085,,,,,info@skultuna.com,company_contact,emails_json
5568402712,,https://www.emballage.eu,https://www.emballage.eu/index-english.html,,,company_website_discovery,website_url
5564713211,,https://perfekta.se,https://perfekta.se/,,stefan.jonsson@perfekta.se,company_website_discovery;company_contact,website_url;emails_json
5569311870,,https://www.ikredit.se,https://www.ikredit.se/,,,company_website_discovery,website_url
5569911356,,https://www.karlskogaenergi.se,https://www.karlskogaenergi.se/om-oss/ekonomi--organisation/foretagsuppgifter/,,info@karlskogaenergi.se,company_website_discovery;company_contact,website_url;emails_json
5565265617,,https://okabconvert.com,https://okabconvert.com/,,dan.erlandsson@okabconvert.com,company_website_discovery;company_contact,website_url;emails_json
5564510260,,https://svenskkraftreserv.se,https://svenskkraftreserv.se/,,,company_website_discovery,website_url
5569201998,,https://modularfinance.com,https://modularfinance.com/,,info@modularfinance.com,company_website_discovery;company_contact,website_url;emails_json
5592038904,,https://systemhousesolutions.com,https://systemhousesolutions.com/,,intl.sales@systemhousesolutions.com,company_website_discovery;company_contact,website_url;emails_json
5568006216,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5563098119,,http://www.nilsmalmgren.se,http://www.nilsmalmgren.se,,info@nilsmalmgren.se,company_website_discovery;company_contact,website_url;emails_json
5564609567,,https://grehnsplat.se,https://grehnsplat.se/,,,company_website_discovery,website_url
5562354075,,https://effecta.se,https://effecta.se/,,,company_website_discovery,website_url
5562378546,,https://www.medicast.se,https://www.medicast.se/,,mail@medicast.se,company_website_discovery;company_contact,website_url;emails_json
5562684430,,https://vrena.se,https://vrena.se,,info@vrena.se,company_website_discovery;company_contact,website_url;emails_json
5563571180,,https://www.algorithmica.com,https://www.algorithmica.com/,,,company_website_discovery,website_url
5560858671,,https://glasma.com,https://glasma.com/,,,company_website_discovery,website_url
5564169471,,https://trikaby.se,https://trikaby.se/startsidan/start,,,company_website_discovery,website_url
5565900056,,https://tcforetagen.se,https://tcforetagen.se/,,info@tcforetagen.se,company_website_discovery;company_contact,website_url;emails_json
5562128164,,https://www.korposon.se,https://www.korposon.se/,,,company_website_discovery,website_url
5561792598,,https://moramast.se,https://moramast.se/,,,company_website_discovery,website_url
5565794111,,https://www.landeryd.se,https://www.landeryd.se/,,ledningsgruppen@landeryd.se,company_website_discovery;company_contact,website_url;emails_json
5567766125,,https://arcqor.com,https://arcqor.com/,,,company_website_discovery,website_url
5569065641,,https://www.nexiko.com,https://www.nexiko.com/,,invoice@nexiko.com,company_website_discovery;company_contact,website_url;emails_json
5591631592,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,,company_website_discovery,website_url
5564617529,,https://www.forsstrom.com,https://www.forsstrom.com/en/,,,company_website_discovery,website_url
5565353611,,https://www.modul.nu,https://www.modul.nu/,,marcus.ostling@modul.nu,company_website_discovery;company_contact,website_url;emails_json
5567530802,,https://www.nordiskainglasningar.se,https://www.nordiskainglasningar.se/,,,company_website_discovery,website_url
5591869630,,https://www.vaggerydsenergi.se,https://www.vaggerydsenergi.se/,,kundservice@vaggerydsenergi.se,company_website_discovery;company_contact,website_url;emails_json
5566132253,,http://www.hammlet.se,http://www.hammlet.se,,,company_website_discovery,website_url
5562660539,,https://elmab.se,https://elmab.se/,,info@elmab.se,company_website_discovery;company_contact,website_url;emails_json
5567065569,,https://www.garantum.se,https://www.garantum.se/,,,company_website_discovery,website_url
5566444344,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5562448000,,https://cuedee.com,https://cuedee.com/,,,company_website_discovery,website_url
5564927738,,https://www.bergsmekaniska.se,https://www.bergsmekaniska.se/,,,company_website_discovery,website_url
5567126981,,https://ctrlprint.com,https://ctrlprint.com/,,,company_website_discovery,website_url
5566863121,,https://antiphon.se,https://antiphon.se/,,info@antiphon.se,company_website_discovery;company_contact,website_url;emails_json
5560131459,,https://www.varbergenergi.se,https://www.varbergenergi.se/om-oss/foretaget/styrelse-och-foretagsledning/bolag-och-bolagsbeskrivningar,,kundservice@varbergenergi.se,company_website_discovery;company_contact,website_url;emails_json
5567163679,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5564360930,,https://www.hakfelt.se,https://www.hakfelt.se/,,fredric@hakfelt.se,company_website_discovery;company_contact,website_url;emails_json
5563394203,,https://idlbiotech.com,https://idlbiotech.com/,,,company_website_discovery,website_url
5565556486,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5566562954,,https://www.isodran.se,https://www.isodran.se/,,info@isodran.se,company_website_discovery;company_contact,website_url;emails_json
5563987048,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5564934189,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5593523524,,https://banky.se,https://banky.se/,,,company_website_discovery,website_url
5561453548,,https://pronova.se,https://pronova.se/,,info@pronova.se,company_website_discovery;company_contact,website_url;emails_json
5563290534,,https://arysweden.com,https://arysweden.com/,,,company_website_discovery,website_url
5563489623,,https://www.partex.se,https://www.partex.se/,,,company_website_discovery,website_url
5566345541,,https://ecchorights.com,https://ecchorights.com/,,info@ecchorights.com,company_website_discovery;company_contact,website_url;emails_json
5594347188,,https://www.alingsasenergi.se,https://www.alingsasenergi.se/,,kundservice@alingsasenergi.se,company_website_discovery;company_contact,website_url;emails_json
5594588179,,https://www.belveregroup.com,https://www.belveregroup.com/,,,company_website_discovery,website_url
5565814315,,https://www.wmem.se,https://www.wmem.se/,,order@wmem.se,company_website_discovery;company_contact,website_url;emails_json
5590540612,,https://www.justforthewin.com,https://www.justforthewin.com/,,,company_website_discovery,website_url
5564143955,,https://balcogroup.se,https://balcogroup.se/en/,,carin.bengtsson@balco.se,company_website_discovery;company_contact,website_url;emails_json
5562512045,,https://www.skanegrus.se,https://www.skanegrus.se,,info@skanegrus.se,company_website_discovery;company_contact,website_url;emails_json
5592887235,,https://www.holtab.com,https://www.holtab.com/,,,company_website_discovery,website_url
5566442876,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5591075709,,https://servetta.se,https://servetta.se/,,,company_website_discovery,website_url
5564315462,,https://mafpump.se,https://mafpump.se/,,,company_website_discovery,website_url
5562190818,,https://www.npgroup.se,https://www.npgroup.se,,emma.widman@npgroup.se,company_website_discovery;company_contact,website_url;emails_json
5563006096,,https://famamaskin.com,https://famamaskin.com/,,,company_website_discovery,website_url
5564687597,,https://sundplast.se,https://sundplast.se/,,mailbox@sundplast.se,company_website_discovery;company_contact,website_url;emails_json
5565334272,,https://voyagerr.com,https://voyagerr.com/sv/,,,company_website_discovery,website_url
5567761829,,https://topteegreenkeeping.se,https://topteegreenkeeping.se/,,info@topteegreenkeeping.se,company_website_discovery;company_contact,website_url;emails_json
5563577443,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5564877172,,https://www.recoport.se,https://www.recoport.se/sv,,tomas.kristoffersson@recoport.se,company_website_discovery;company_contact,website_url;emails_json
5592163157,,https://iac-ab.se,https://iac-ab.se/en/about-iac/iac-ankarsrum-ab/,,info@iac-ab.se,company_website_discovery;company_contact,website_url;emails_json
5566241195,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5564633963,,https://frigadon.se,https://frigadon.se/,,info@frigadon.se,company_website_discovery;company_contact,website_url;emails_json
5565015525,,https://www.triplesign.com,https://www.triplesign.com/,,,company_website_discovery,website_url
5566835608,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5560107145,,https://www.ansell.com,https://www.ansell.com/en,,,company_website_discovery,website_url
5566316609,,https://www.sigmaconnectivity.com,https://www.sigmaconnectivity.com/scstockholm,,,company_website_discovery,website_url
5593745887,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5569091118,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5592285935,,https://www.frvab.se,https://www.frvab.se/,,info@frvab.se,company_website_discovery;company_contact,website_url;emails_json
5593956716,,https://www.solargroup.se,https://www.solargroup.se/,,info@solargroup.se,company_website_discovery;company_contact,website_url;emails_json
5566394861,,http://www.examec.com,http://www.examec.com/Examec/Avancerade_maskiner.html,,,company_website_discovery,website_url
5563179596,,https://fasadsystem.se,https://fasadsystem.se/,,,company_website_discovery,website_url
5561736769,,https://lpp.se,https://lpp.se/,,david.skoglund@lpp.se,company_website_discovery;company_contact,website_url;emails_json
5563546976,,http://www.rollingmill.se,http://www.rollingmill.se,,jimmy.noren@rollingmill.se,company_website_discovery;company_contact,website_url;emails_json
5563262913,,https://www.delphi.se,https://www.delphi.se,,,company_website_discovery,website_url
5560504424,,https://preciform.se,https://preciform.se/,,,company_website_discovery,website_url
5591043301,,https://nordeaassetmanagement.com,https://nordeaassetmanagement.com/,,,company_website_discovery,website_url
5561324343,,https://www.universalmusic.com,https://www.universalmusic.com/,,umpg.licensing@umusic.com,company_website_discovery;company_contact,website_url;emails_json
5592257744,,https://napper.app,https://napper.app/en/,,,company_website_discovery,website_url
5565134797,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5565779336,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,,company_website_discovery,website_url
5590181086,,https://www.nordiccapital.com,https://www.nordiccapital.com/sv/,,,company_website_discovery,website_url
5562523158,,https://www.leab.se,https://www.leab.se/,,ulf.lundstrom@leab.se,company_website_discovery;company_contact,website_url;emails_json
5560598582,,https://www.maseco.com,https://www.maseco.com/,,magnus@maseco.com,company_website_discovery;company_contact,website_url;emails_json
5562221746,,https://lsab.se,https://lsab.se/,,,company_website_discovery,website_url
5564235363,,https://www.norrteljeresebyra.se,https://www.norrteljeresebyra.se/,,info@norrteljeresebyra.se,company_website_discovery;company_contact,website_url;emails_json
5564855996,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5567337216,,https://www.group.com,https://www.group.com/,,,company_website_discovery,website_url
5567258362,,https://www.atea.se,https://www.atea.se/,,,company_website_discovery,website_url
5593743510,,https://www.evli.com,https://www.evli.com/,,,company_website_discovery,website_url
5562068238,,https://maleras-mek.se,https://maleras-mek.se/,,info@maleras-mek.se,company_website_discovery;company_contact,website_url;emails_json
5564401551,,https://qvalify.se,https://qvalify.se/,,info@qvalify.se,company_website_discovery;company_contact,website_url;emails_json
5569783508,,https://imhmachinery.se,https://imhmachinery.se/,,,company_website_discovery,website_url
5592155815,,https://www.talkremit.com,https://www.talkremit.com/,,,company_website_discovery,website_url
5560196924,,https://www.glud-marstrand.com,https://www.glud-marstrand.com,,,company_website_discovery,website_url
5560603564,,https://www.forserums-verktyg.se,https://www.forserums-verktyg.se/,,,company_website_discovery,website_url
5561765503,,https://www.bodycote.com,https://www.bodycote.com/,,,company_website_discovery,website_url
5560842220,,https://texla.se,https://texla.se/en,,info@texla.se,company_website_discovery;company_contact,website_url;emails_json
5564692043,,https://www.milleteknik.se,https://www.milleteknik.se/en/hem_alt2-en/,,info@milleteknik.se,company_website_discovery;company_contact,website_url;emails_json
5567332969,,https://datavaxt.com,https://datavaxt.com/sv/,,om@datavaxt.no,company_website_discovery;company_contact,website_url;emails_json
5560901851,,https://www.brogardsand.se,https://www.brogardsand.se/,,info@brogardsand.se,company_website_discovery;company_contact,website_url;emails_json
5565883534,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5567650048,,https://www.scanfill.se,https://www.scanfill.se/,,scanfill@scanfill.se,company_website_discovery;company_contact,website_url;emails_json
5566829197,,https://www.pst.se,https://www.pst.se/,,kristofer@pst.se,company_website_discovery;company_contact,website_url;emails_json
5566686613,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,,company_website_discovery,website_url
5562033828,,https://hexagon.com,https://hexagon.com/intergraph,,,company_website_discovery,website_url
5567668149,,https://www.sensorsystems.se,https://www.sensorsystems.se/,,,company_website_discovery,website_url
5565992590,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5561931956,,https://www.blomdahl.com,https://www.blomdahl.com/,,,company_website_discovery,website_url
5564573854,,https://www.crenna.se,https://www.crenna.se/,,order@crenna.se,company_website_discovery;company_contact,website_url;emails_json
5562234863,,https://www.borab.se,https://www.borab.se,,kommunikation@borab.se,company_website_discovery;company_contact,website_url;emails_json
5566224332,,https://bendex.se,https://bendex.se/,,,company_website_discovery,website_url
5567900203,,https://sidesystem.se,https://sidesystem.se/,,info@sidesystem.se,company_website_discovery;company_contact,website_url;emails_json
5566438163,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5565484697,,https://traton.com,https://traton.com/en/company/brands-and-services/financial-services.html,,sacha.klingner@traton.com,company_website_discovery;company_contact,website_url;emails_json
5560933011,,https://www.foretagarna.se,https://www.foretagarna.se,,info@foretagarna.se,company_website_discovery;company_contact,website_url;emails_json
5566523758,,https://micropower-group.com,https://micropower-group.com/,,,company_website_discovery,website_url
5569805111,,https://www.handels.se,https://www.handels.se/,,,company_website_discovery,website_url
5562844687,,https://www.systemhall.com,https://www.systemhall.com/,,joakim@systemhall.com,company_website_discovery;company_contact,website_url;emails_json
5560869595,,https://www.jarven.se,https://www.jarven.se/,,mailbox@jarven.se,company_website_discovery;company_contact,website_url;emails_json
5567410914,,https://www.aarsleff-groundengineering.se,https://www.aarsleff-groundengineering.se/,,,company_website_discovery,website_url
5564610607,,https://www.intertek.se,https://www.intertek.se/,,,company_website_discovery,website_url
5564476736,,https://staffanstorpscentrum.se,https://staffanstorpscentrum.se/,,info@staffanstorpscentrum.se,company_website_discovery;company_contact,website_url;emails_json
5593959983,,https://lidkopingelnat.se,https://lidkopingelnat.se/,,kommun@lidkoping.se,company_website_discovery;company_contact,website_url;emails_json
5561310334,,https://millcon.se,https://millcon.se/,,,company_website_discovery,website_url
5562953280,,https://www.nordkalk.com,https://www.nordkalk.com/,,,company_website_discovery,website_url
5564230034,,https://www.rudens.se,https://www.rudens.se/,,marika@rudens.se,company_website_discovery;company_contact,website_url;emails_json
5567896864,,https://www.middlepoint.se,https://www.middlepoint.se/,,info@middlepoint.se,company_website_discovery;company_contact,website_url;emails_json
5562580679,,https://www.forankra.se,https://www.forankra.se/,,,company_website_discovery,website_url
5560579137,,https://www.ultramare.se,https://www.ultramare.se/sv/,,info@ultramare.se,company_website_discovery;company_contact,website_url;emails_json
5565255451,,https://www.hotdiskinstruments.com,https://www.hotdiskinstruments.com/,,,company_website_discovery,website_url
5562092634,,https://www.aqgroup.com,https://www.aqgroup.com/en/componentsmjallom/aq-components-mjallom,,,company_website_discovery,website_url
5593968844,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5568840598,,https://www.bilia.com,https://www.bilia.com/,,,company_website_discovery,website_url
5565783007,,https://www.depona.se,https://www.depona.se/,,,company_website_discovery,website_url
5565296836,,https://svenskmaskinprovning.se,https://svenskmaskinprovning.se/,,,company_website_discovery,website_url
5561060194,,https://sonstorpsmekaniska.se,https://sonstorpsmekaniska.se/,,,company_website_discovery,website_url
5590307806,,https://www.gasum.com,https://www.gasum.com/sv/gasum/leveranskedja/biogasanlaggningar/helsingborg/,,linus.strandkvist.palmenius@gasum.com,company_website_discovery;company_contact,website_url;emails_json
5563674067,,https://www.indutrade.com,https://www.indutrade.com/,,,company_website_discovery,website_url
5565856407,,https://onecontact.se,https://onecontact.se/,,info@onecontact.se,company_website_discovery;company_contact,website_url;emails_json
5592697287,,https://vnvglobal.com,https://vnvglobal.com/,,,company_website_discovery,website_url
5565942090,,https://capman.com,https://capman.com/,,,company_website_discovery,website_url
5563430429,,https://platsmide.se,https://platsmide.se/,,erik@platsmide.se,company_website_discovery;company_contact,website_url;emails_json
5565258638,,https://www.bromolla.se,https://www.bromolla.se/bevab/,,info@bevab.se,company_website_discovery;company_contact,website_url;emails_json
5560455288,,https://ncscolour.com,https://ncscolour.com/,,finance@ncscolour.com,company_website_discovery;company_contact,website_url;emails_json
5568616543,,https://debeflowgroup.com,https://debeflowgroup.com/,,,company_website_discovery,website_url
5565213666,,https://addmove.se,https://addmove.se/,,micke@addmove.se,company_website_discovery;company_contact,website_url;emails_json
5568545106,,https://pour-tech.com,https://pour-tech.com/,,info@pour-tech.com,company_website_discovery;company_contact,website_url;emails_json
5566248521,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5561249102,,https://www.tego.se,https://www.tego.se/,,,company_website_discovery,website_url
5590380704,,https://www.skyltdirect.se,https://www.skyltdirect.se/,,order@skyltdirect.se,company_website_discovery;company_contact,website_url;emails_json
5564669496,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5562166636,,https://ammega.com,https://ammega.com/,,contact@ammega.com,company_website_discovery;company_contact,website_url;emails_json
5561816488,,https://bendiro.se,https://bendiro.se/,,info@bendiro.se,company_website_discovery;company_contact,website_url;emails_json
5565904686,,https://www.btwentyfour.com,https://www.btwentyfour.com/,,,company_website_discovery,website_url
5590602487,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,,company_website_discovery,website_url
5563624641,,https://www.hydraspecma.com,https://www.hydraspecma.com/store/dk/da,,,company_website_discovery,website_url
5590533120,,https://www.tandarkungen.se,https://www.tandarkungen.se/,,,company_website_discovery,website_url
5591742688,,https://www.bonnier.com,https://www.bonnier.com/,,info@adlibris.com,company_website_discovery;company_contact,website_url;emails_json
5567029326,,https://www.a3cert.com,https://www.a3cert.com/,,,company_website_discovery,website_url
5567397459,,http://www.skandro-verlag.de,http://www.skandro-verlag.de/,,,company_website_discovery,website_url
5593018780,,https://bizcap.com,https://bizcap.com/,,,company_website_discovery,website_url
5569610446,,http://www.victorssonindustrier.se,http://www.victorssonindustrier.se/,,info@victorsson.se,company_website_discovery;company_contact,website_url;emails_json
5562869726,,https://www.conrad-co.se,https://www.conrad-co.se/,,anders@conrad-co.se,company_website_discovery;company_contact,website_url;emails_json
5561414243,,https://kmv.se,https://kmv.se/,,mattias.nettelbladt@kmv.se,company_website_discovery;company_contact,website_url;emails_json
5562337591,,https://www.alltronic.se,https://www.alltronic.se/,,mattias.johansson@alltronic.se,company_website_discovery;company_contact,website_url;emails_json
5561031385,,https://frolenkross.se,https://frolenkross.se,,,company_website_discovery,website_url
5590810767,,https://www.protech.se,https://www.protech.se/,,,company_website_discovery,website_url
5592772353,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5567070569,,https://www.pheenixalpha.com,https://www.pheenixalpha.com/,,,company_website_discovery,website_url
5561261818,,https://veingebetong.se,https://veingebetong.se/veinge/start,,,company_website_discovery,website_url
5566956297,,https://www.niemibil.se,https://www.niemibil.se/,,,company_website_discovery,website_url
5562255090,,https://www.huhnseal.com,https://www.huhnseal.com/,,sales@huhnseal.com,company_website_discovery;company_contact,website_url;emails_json
5565862033,,https://jpgskaross.se,https://jpgskaross.se/,,reservdelar@jpgskaross.se,company_website_discovery;company_contact,website_url;emails_json
5566776562,,https://glf.se,https://glf.se/,,,company_website_discovery,website_url
5591440499,,https://north-castle.com,https://north-castle.com/,,,company_website_discovery,website_url
5564761053,,https://rosenqvistrail.se,https://rosenqvistrail.se/,,nicklas.borgstrom@rosenqvistrail.se,company_website_discovery;company_contact,website_url;emails_json
5593045957,,https://www.careium.com,https://www.careium.com/en/,,,company_website_discovery,website_url
5560577776,,https://www.figmetall.se,https://www.figmetall.se,,daniel.hoof@figmetall.se,company_website_discovery;company_contact,website_url;emails_json
5562359447,,https://opl.se,https://opl.se,,,company_website_discovery,website_url
5564907615,,https://www.emmaboda.se,https://www.emmaboda.se/,,,company_website_discovery,website_url
5591550040,,https://www.intertek.se,https://www.intertek.se/,,,company_website_discovery,website_url
5590279112,,https://www.deltastudios.se,https://www.deltastudios.se/,,,company_website_discovery,website_url
5561185090,,https://www.kinnaredswell.se,https://www.kinnaredswell.se/,,,company_website_discovery,website_url
5567119226,,https://blueandgreen.se,https://blueandgreen.se/,,,company_website_discovery,website_url
5565813903,,https://www.alumbra.se,https://www.alumbra.se/,,order@alumbra.se,company_website_discovery;company_contact,website_url;emails_json
5590685433,,https://www.zettle.com,https://www.zettle.com/se,,,company_website_discovery,website_url
5563639631,,https://balcogroup.se,https://balcogroup.se/en/,,carin.bengtsson@balco.se,company_website_discovery;company_contact,website_url;emails_json
5565726576,,https://b2b.koncern.eu,https://b2b.koncern.eu/,,info@koncern.si,company_website_discovery;company_contact,website_url;emails_json
5563763035,,https://www.nexamchemical.com,https://www.nexamchemical.com/,,adrian.pepper@enxamchemical.com,company_website_discovery;company_contact,website_url;emails_json
5566236286,,https://vestre.com,https://vestre.com/,,,company_website_discovery,website_url
5592970221,,https://www.lumibird.com,https://www.lumibird.com/,,,company_website_discovery,website_url
5564330313,,https://www.intigena.com,https://www.intigena.com/,,info@intigena.de,company_website_discovery;company_contact,website_url;emails_json
5561792994,,https://www.pantgbg.se,https://www.pantgbg.se,,,company_website_discovery,website_url
